year,scholarship_type,scholarship_scheme,student_country,university_name,university_type,university_state,course_level,course_name,specialization,course_duration,available_slots,estimated_selected_students,field_category
2022,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,UG,BBA,Business Administration,3,25,23,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,University of Delhi,Central,Delhi,UG,BSc,AI / Machine Learning,3,45,44,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,University of Delhi,Central,Delhi,PG,MSc,Data Science,2,35,33,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Osmania University,State,Telangana,UG,BBA,Business Administration,3,50,48,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Osmania University,State,Telangana,PG,MBA,Business Administration,2,30,24,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Banaras Hindu University,Central,Uttar Pradesh,UG,BSc,Data Science,3,35,32,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Banaras Hindu University,Central,Uttar Pradesh,PG,MSc,AI / Machine Learning,2,25,23,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Gujarat University,State,Gujarat,UG,BBA,Business Administration,3,45,43,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Gujarat University,State,Gujarat,PG,MBA,Business Administration,2,25,18,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Rourkela,NIT,Odisha,UG,BTech,AI / Machine Learning,4,20,20,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Rourkela,NIT,Odisha,PG,MTech,Data Science,2,15,14,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Silchar,NIT,Assam,UG,BTech,Computer Science,4,20,19,Engineering
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Silchar,NIT,Assam,PG,MTech,Software Engineering,2,15,13,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Durgapur,NIT,West Bengal,UG,BTech,Mechanical Engineering,4,15,15,Engineering
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Durgapur,NIT,West Bengal,PG,MTech,Software Engineering,2,12,11,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Bangalore University,State,Karnataka,UG,BBA,Business Administration,3,35,33,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Bangalore University,State,Karnataka,PG,MCA,Data Science,2,35,33,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Visva Bharati University,Central,West Bengal,PG,MSc,Mathematics,2,25,23,Science
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Visva Bharati University,Central,West Bengal,UG,BSc,Mathematics,3,30,28,Science
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,UG,BSc,Mathematics,3,30,27,Science
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,PG,MSc,Mathematics,2,25,23,Science
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jawaharlal Nehru Technological University,State,Telangana,PG,MTech,Computer Science,2,25,23,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Anna University,State,Tamil Nadu,PG,ME,Mechanical Engineering,2,20,18,Engineering
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Cochin University of Science and Technology,State,Kerala,UG,BSc,Mathematics,3,25,23,Science
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Delhi Technological University,State,Delhi,PG,MTech,Computer Science,2,25,23,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Kurukshetra University,State,Haryana,UG,BBA,Business Administration,3,25,23,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Kurukshetra University,State,Haryana,PG,MBA,Business Administration,2,20,14,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jamia Milia Islamia,Central,Delhi,UG,BSc,Mathematics,3,30,28,Science
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jamia Milia Islamia,Central,Delhi,PG,MSc,Statistics,2,25,23,Science
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,University of Delhi,Central,Delhi,PhD,PhD,Computer Science,5,10,8,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Osmania University,State,Telangana,PG,MCA,Computer Science,2,30,28,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Banaras Hindu University,Central,Uttar Pradesh,UG,BSc,Statistics,3,30,28,Science
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Gujarat University,State,Gujarat,PG,MCA,Computer Science,2,30,27,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Rourkela,NIT,Odisha,UG,BTech,Electrical Engineering,4,15,15,Engineering
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Silchar,NIT,Assam,UG,BTech,Computer Science,4,20,19,Engineering
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Durgapur,NIT,West Bengal,PG,MTech,Electrical Engineering,2,15,14,Engineering
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Bangalore University,State,Karnataka,PG,MBA,Business Administration,2,25,19,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Visva Bharati University,Central,West Bengal,PG,MBA,Business Administration,2,25,19,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,PG,MCA,Computer Science,2,25,23,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jawaharlal Nehru Technological University,State,Telangana,PG,MTech,Electrical Engineering,2,20,18,Engineering
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Anna University,State,Tamil Nadu,PG,ME,Computer Science,2,20,18,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Cochin University of Science and Technology,State,Kerala,PG,MSc,Statistics,2,20,18,Science
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Delhi Technological University,State,Delhi,PG,MTech,Software Engineering,2,25,23,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jamia Milia Islamia,Central,Delhi,PG,MBA,Business Administration,2,25,19,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,University of Delhi,Central,Delhi,PG,MBA,Business Administration,2,30,23,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Osmania University,State,Telangana,UG,BSc,Computer Science,3,35,33,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Rourkela,NIT,Odisha,PG,MTech,Computer Science,2,15,15,Technology
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Silchar,NIT,Assam,PG,MTech,Mechanical Engineering,2,15,14,Engineering
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Bangalore University,State,Karnataka,UG,BSc,Mathematics,3,30,28,Science
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Visva Bharati University,Central,West Bengal,UG,BBA,Business Administration,3,35,33,Business/Management
2023,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,UG,BBA,Business Administration,3,30,28,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,University of Delhi,Central,Delhi,UG,BSc,AI / Machine Learning,3,50,48,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,University of Delhi,Central,Delhi,PG,MSc,Data Science,2,40,39,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Osmania University,State,Telangana,UG,BBA,Business Administration,3,55,53,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Osmania University,State,Telangana,PG,MBA,Business Administration,2,35,28,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Banaras Hindu University,Central,Uttar Pradesh,UG,BSc,AI / Machine Learning,3,40,38,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Banaras Hindu University,Central,Uttar Pradesh,PG,MSc,Data Science,2,30,28,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Gujarat University,State,Gujarat,UG,BBA,Business Administration,3,50,48,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Gujarat University,State,Gujarat,PG,MBA,Business Administration,2,30,22,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Rourkela,NIT,Odisha,UG,BTech,AI / Machine Learning,4,25,25,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Rourkela,NIT,Odisha,PG,MTech,Data Science,2,20,19,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Silchar,NIT,Assam,UG,BTech,Computer Science,4,25,23,Engineering
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Silchar,NIT,Assam,PG,MTech,AI / Machine Learning,2,20,18,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Durgapur,NIT,West Bengal,UG,BTech,Mechanical Engineering,4,20,19,Engineering
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Durgapur,NIT,West Bengal,PG,MTech,Software Engineering,2,15,14,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Bangalore University,State,Karnataka,UG,BBA,Business Administration,3,40,38,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Bangalore University,State,Karnataka,PG,MCA,Data Science,2,40,38,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Visva Bharati University,Central,West Bengal,PG,MSc,Mathematics,2,30,28,Science
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Visva Bharati University,Central,West Bengal,UG,BSc,Mathematics,3,35,33,Science
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,UG,BSc,Mathematics,3,35,33,Science
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,PG,MSc,Mathematics,2,30,28,Science
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jawaharlal Nehru Technological University,State,Telangana,PG,MTech,Computer Science,2,30,28,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Anna University,State,Tamil Nadu,PG,ME,Mechanical Engineering,2,25,23,Engineering
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Cochin University of Science and Technology,State,Kerala,UG,BSc,Mathematics,3,30,28,Science
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Delhi Technological University,State,Delhi,PG,MTech,Computer Science,2,30,28,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Kurukshetra University,State,Haryana,UG,BBA,Business Administration,3,30,28,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Kurukshetra University,State,Haryana,PG,MBA,Business Administration,2,25,18,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jamia Milia Islamia,Central,Delhi,UG,BSc,Mathematics,3,35,33,Science
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jamia Milia Islamia,Central,Delhi,PG,MSc,Statistics,2,30,28,Science
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,University of Delhi,Central,Delhi,UG,BBA,Business Administration,3,40,38,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Osmania University,State,Telangana,PG,MCA,Computer Science,2,35,33,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Banaras Hindu University,Central,Uttar Pradesh,UG,BSc,Statistics,3,35,33,Science
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Gujarat University,State,Gujarat,PG,MCA,Computer Science,2,35,33,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Rourkela,NIT,Odisha,UG,BTech,Electrical Engineering,4,20,19,Engineering
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Silchar,NIT,Assam,UG,BTech,Computer Science,4,25,24,Engineering
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Durgapur,NIT,West Bengal,PG,MTech,Electrical Engineering,2,20,18,Engineering
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Bangalore University,State,Karnataka,PG,MBA,Business Administration,2,30,22,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Visva Bharati University,Central,West Bengal,PG,MBA,Business Administration,2,30,23,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,PG,MCA,Computer Science,2,30,28,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jawaharlal Nehru Technological University,State,Telangana,UG,BTech,Software Engineering,4,20,19,Engineering
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Anna University,State,Tamil Nadu,PG,ME,Computer Science,2,25,23,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Cochin University of Science and Technology,State,Kerala,PG,MSc,Statistics,2,25,23,Science
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Delhi Technological University,State,Delhi,PG,MTech,Software Engineering,2,30,28,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jamia Milia Islamia,Central,Delhi,PG,MBA,Business Administration,2,30,22,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,University of Delhi,Central,Delhi,PG,MBA,Business Administration,2,35,27,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Osmania University,State,Telangana,UG,BSc,Computer Science,3,40,38,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Rourkela,NIT,Odisha,PG,MTech,Computer Science,2,20,19,Technology
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Silchar,NIT,Assam,PG,MTech,Mechanical Engineering,2,20,19,Engineering
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Bangalore University,State,Karnataka,UG,BSc,Mathematics,3,35,33,Science
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Visva Bharati University,Central,West Bengal,UG,BBA,Business Administration,3,40,38,Business/Management
2024,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,UG,BBA,Business Administration,3,35,33,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,University of Delhi,Central,Delhi,UG,BSc,Data Science,3,50,49,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,University of Delhi,Central,Delhi,PG,MSc,AI / Machine Learning,2,45,43,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Osmania University,State,Telangana,UG,BBA,Business Administration,3,60,58,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Osmania University,State,Telangana,PG,MBA,Business Administration,2,40,33,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Banaras Hindu University,Central,Uttar Pradesh,UG,BSc,AI / Machine Learning,3,45,43,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Banaras Hindu University,Central,Uttar Pradesh,PG,MSc,Data Science,2,35,33,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Gujarat University,State,Gujarat,UG,BBA,Business Administration,3,55,53,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Gujarat University,State,Gujarat,PG,MBA,Business Administration,2,35,27,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Rourkela,NIT,Odisha,UG,BTech,Data Science,4,30,30,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Rourkela,NIT,Odisha,PG,MTech,AI / Machine Learning,2,25,24,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Silchar,NIT,Assam,UG,BTech,AI / Machine Learning,4,30,29,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Silchar,NIT,Assam,PG,MTech,Data Science,2,25,23,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Durgapur,NIT,West Bengal,UG,BTech,Computer Science,4,25,24,Engineering
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Durgapur,NIT,West Bengal,PG,MTech,Software Engineering,2,20,19,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Bangalore University,State,Karnataka,UG,BBA,Business Administration,3,45,43,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Bangalore University,State,Karnataka,PG,MCA,AI / Machine Learning,2,45,43,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Visva Bharati University,Central,West Bengal,PG,MSc,Mathematics,2,35,33,Science
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Visva Bharati University,Central,West Bengal,UG,BSc,Mathematics,3,40,38,Science
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,UG,BSc,Mathematics,3,40,38,Science
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,PG,MSc,Mathematics,2,35,33,Science
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jawaharlal Nehru Technological University,State,Telangana,PG,MTech,Computer Science,2,35,33,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Anna University,State,Tamil Nadu,PG,ME,Mechanical Engineering,2,30,28,Engineering
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Cochin University of Science and Technology,State,Kerala,UG,BSc,Mathematics,3,35,33,Science
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Delhi Technological University,State,Delhi,PG,MTech,Computer Science,2,35,33,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Kurukshetra University,State,Haryana,UG,BBA,Business Administration,3,35,33,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Kurukshetra University,State,Haryana,PG,MBA,Business Administration,2,30,22,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jamia Milia Islamia,Central,Delhi,UG,BSc,Mathematics,3,40,38,Science
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jamia Milia Islamia,Central,Delhi,PG,MSc,Statistics,2,35,33,Science
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,University of Delhi,Central,Delhi,PhD,PhD,AI / Machine Learning,5,15,12,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Osmania University,State,Telangana,PG,MCA,Computer Science,2,40,38,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Banaras Hindu University,Central,Uttar Pradesh,UG,BSc,Statistics,3,40,38,Science
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Gujarat University,State,Gujarat,PG,MCA,Computer Science,2,40,38,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Rourkela,NIT,Odisha,UG,BTech,Electrical Engineering,4,25,24,Engineering
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Silchar,NIT,Assam,UG,BTech,Computer Science,4,30,29,Engineering
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Durgapur,NIT,West Bengal,PG,MTech,Electrical Engineering,2,25,24,Engineering
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Bangalore University,State,Karnataka,PG,MBA,Business Administration,2,35,27,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Visva Bharati University,Central,West Bengal,PG,MBA,Business Administration,2,35,28,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,PG,MCA,Computer Science,2,35,33,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jawaharlal Nehru Technological University,State,Telangana,UG,BTech,Software Engineering,4,25,24,Engineering
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Anna University,State,Tamil Nadu,PG,ME,Computer Science,2,30,28,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Cochin University of Science and Technology,State,Kerala,PG,MSc,Statistics,2,30,28,Science
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Delhi Technological University,State,Delhi,PG,MTech,Software Engineering,2,35,33,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Jamia Milia Islamia,Central,Delhi,PG,MBA,Business Administration,2,35,27,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,University of Delhi,Central,Delhi,PG,MBA,Business Administration,2,40,32,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Osmania University,State,Telangana,UG,BSc,Computer Science,3,45,43,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Rourkela,NIT,Odisha,PG,MTech,Computer Science,2,25,24,Technology
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,NIT Silchar,NIT,Assam,PG,MTech,Mechanical Engineering,2,25,24,Engineering
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Bangalore University,State,Karnataka,UG,BSc,Mathematics,3,40,38,Science
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Visva Bharati University,Central,West Bengal,UG,BBA,Business Administration,3,45,43,Business/Management
2025,Fully Funded,Suborno Jayanti Scholarship,Bangladesh,Aligarh Muslim University,Central,Uttar Pradesh,UG,BBA,Business Administration,3,40,38,Business/Management
